"ID1,N,4,0","HHID,C,15","QHCLUSTER,N,4,0","QHNUMBER,N,3,0","QHHOME,N,2,0","QH91,N,1,0","QH93,N,1,0","QH95,N,1,0","QH96,N,2,0","QH96A,N,2,0","QH96M,N,2,0","QH96AC,N,1,0","QH97D,N,2,0","QH97M,N,2,0","QH97A,N,4,0","QH99,N,1,0","QH101,N,1,0","QH103,N,1,0","QH106,N,1,0","QHVIOLEN,N,2,0"
2019,      027905601,279,56,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      027905701,279,57,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      028004501,280,45,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028004601,280,46,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028004701,280,47,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028004801,280,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      028004901,280,49,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      028010201,280,102,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      028010301,280,103,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028010401,280,104,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      028010501,280,105,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028010601,280,106,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,5
2019,      028012301,280,123,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,1
2019,      028012401,280,124,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      028012501,280,125,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028012601,280,126,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      028012701,280,127,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      028100101,281,1,1,0,2,1,2,8,6,2,0,0,0,0,1,2,2,2
2019,      028100201,281,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,5
2019,      028100301,281,3,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028100401,281,4,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028100501,281,5,1,0,2,1,2,13,6,2,0,0,0,0,2,2,0,2
2019,      028100601,281,6,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,6
2019,      028100701,281,7,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028100801,281,8,1,0,2,1,2,5,0,2,0,0,0,0,1,2,2,4
2019,      028101101,281,11,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028101701,281,17,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,7
2019,      028101801,281,18,1,2,2,1,3,4,0,2,0,0,0,0,2,2,0,2
2019,      028101901,281,19,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,3
2019,      028102001,281,20,1,0,2,1,2,4,0,2,0,0,0,0,1,2,2,2
2019,      028102101,281,21,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028102201,281,22,1,0,2,1,3,10,0,2,0,0,0,1,2,2,0,3
2019,      028201101,282,11,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028201201,282,12,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      028201301,282,13,1,0,2,1,2,11,4,2,0,0,0,0,1,2,2,2
2019,      028201401,282,14,1,2,2,1,2,3,0,2,0,0,0,0,1,2,2,2
2019,      028201501,282,15,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028201601,282,16,1,0,1,1,2,6,0,2,0,0,0,0,2,2,0,2
2019,      028201701,282,17,1,0,2,1,2,7,0,2,0,0,0,0,1,2,2,2
2019,      028201801,282,18,1,0,2,1,2,10,0,2,0,0,0,0,1,2,0,2
2019,      028201901,282,19,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028202001,282,20,1,0,2,1,2,7,0,2,0,0,0,0,1,2,2,2
2019,      028202101,282,21,1,0,2,1,2,7,0,2,0,0,0,0,1,2,2,2
2019,      028202201,282,22,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028202301,282,23,1,2,2,1,2,2,0,2,0,0,0,0,1,2,0,2
2019,      028202401,282,24,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      028202501,282,25,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028300501,283,5,1,2,2,1,2,6,0,2,0,0,0,0,1,2,2,2
2019,      028301701,283,17,1,0,2,1,1,6,0,2,0,0,0,1,2,2,0,0
2019,      028301801,283,18,1,2,2,2,0,0,0,0,0,0,0,0,2,1,0,0
2019,      028302001,283,20,1,0,2,1,2,11,0,2,0,0,0,0,1,2,2,2
2019,      028303101,283,31,1,0,2,1,2,3,0,2,0,0,0,0,2,2,0,2
2019,      028303501,283,35,1,0,2,1,1,0,8,2,0,0,0,0,2,2,0,0
2019,      028303901,283,39,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028304401,283,44,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028305101,283,51,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      028305601,283,56,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028305901,283,59,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028306001,283,60,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028306601,283,66,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028306801,283,68,1,2,2,1,2,5,0,2,0,0,0,1,2,2,0,4
2019,      028307001,283,70,1,2,2,1,5,2,0,2,0,0,0,0,1,2,0,5
2019,      028405201,284,52,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028405301,284,53,1,2,2,1,2,2,0,2,0,0,0,0,1,2,2,2
2019,      028405401,284,54,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028405501,284,55,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028405601,284,56,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2
2019,      028409101,284,91,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028409701,284,97,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028409801,284,98,1,0,2,1,2,7,0,2,0,0,0,0,1,2,2,2
2019,      028409901,284,99,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028410001,284,100,1,0,2,1,2,4,0,2,0,0,0,0,1,2,2,2
2019,      028411101,284,111,1,0,2,1,2,5,0,2,0,0,0,0,2,2,0,2
2019,      028411201,284,112,1,2,2,1,2,8,0,2,0,0,0,0,1,2,2,2
2019,      028411301,284,113,1,0,2,1,2,0,10,2,0,0,0,0,1,1,0,2
2019,      028411401,284,114,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028411501,284,115,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      028500101,285,1,1,2,2,1,2,5,0,2,0,0,0,0,2,2,0,0
2019,      028500201,285,2,1,2,2,1,2,98,98,2,0,0,0,1,2,2,0,3
2019,      028500301,285,3,1,0,2,1,2,8,0,2,0,0,0,0,1,2,0,2
2019,      028500401,285,4,1,0,2,2,0,0,0,0,0,0,0,1,1,2,0,0
2019,      028500501,285,5,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028500601,285,6,1,0,2,2,0,0,0,0,0,0,0,1,1,2,0,0
2019,      028500701,285,7,1,0,2,1,2,8,0,2,0,0,0,0,2,2,0,2
2019,      028500801,285,8,1,0,2,1,2,13,0,2,0,0,0,0,2,2,0,2
2019,      028500901,285,9,1,0,2,1,2,10,0,2,0,0,0,0,1,2,2,2
2019,      028501001,285,10,1,0,2,1,1,6,0,2,0,0,0,0,2,2,0,1
2019,      028502101,285,21,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028502201,285,22,1,0,2,1,2,6,0,2,0,0,0,0,1,2,0,0
2019,      028502301,285,23,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028502401,285,24,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028502501,285,25,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028602301,286,23,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028602401,286,24,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028602501,286,25,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028602601,286,26,1,0,2,1,2,13,0,2,0,0,0,0,1,2,0,2
2019,      028602701,286,27,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028602801,286,28,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028602901,286,29,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      028603001,286,30,1,0,2,1,2,10,0,2,0,0,0,0,2,2,2,2
2019,      028603101,286,31,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028603301,286,33,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028603801,286,38,1,0,2,1,2,8,0,2,0,0,0,0,1,2,2,3
2019,      028603901,286,39,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028604001,286,40,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028604101,286,41,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028604201,286,42,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028700101,287,1,1,0,2,1,1,8,0,2,0,0,0,0,2,2,0,3
2019,      028700201,287,2,1,0,2,1,2,12,0,2,0,0,0,0,2,2,2,2
2019,      028700301,287,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      028700401,287,4,1,2,2,1,2,13,0,2,0,0,0,0,1,2,2,2
2019,      028700501,287,5,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028700601,287,6,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028700701,287,7,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028700801,287,8,1,0,2,1,2,5,0,2,0,0,0,0,1,2,2,2
2019,      028700901,287,9,1,0,2,1,2,8,5,1,7,10,2010,0,1,2,0,2
2019,      028701001,287,10,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028702601,287,26,1,2,2,1,1,10,0,2,0,0,0,0,2,2,0,2
2019,      028702701,287,27,1,0,2,1,1,5,0,2,0,0,0,0,2,2,0,0
2019,      028702801,287,28,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028702901,287,29,1,0,2,1,2,9,0,2,0,0,0,0,1,2,2,2
2019,      028800101,288,1,1,0,2,1,2,4,0,2,0,0,0,0,1,2,0,2
2019,      028800201,288,2,1,0,2,1,2,1,0,2,0,0,0,0,2,2,0,2
2019,      028800301,288,3,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      028800401,288,4,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028800501,288,5,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028806601,288,66,1,2,2,1,1,1,0,2,0,0,0,0,1,2,2,1
2019,      028806701,288,67,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      028806801,288,68,1,0,2,1,2,4,0,2,0,0,0,0,2,2,2,2
2019,      028806901,288,69,1,0,2,1,2,6,0,2,0,0,0,0,2,2,0,2
2019,      028807001,288,70,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028807101,288,71,1,0,2,1,2,1,0,2,0,0,0,0,2,2,0,2
2019,      028807201,288,72,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028807301,288,73,1,0,2,1,2,5,0,2,0,0,0,0,1,2,0,2
2019,      028807401,288,74,1,0,2,2,0,0,0,0,0,0,0,1,1,2,2,3
2019,      028807501,288,75,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      028901701,289,17,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      028901801,289,18,1,0,2,1,2,9,0,2,0,0,0,0,1,2,1,2
2019,      028901901,289,19,1,0,2,1,2,5,0,2,0,0,0,0,1,2,2,2
2019,      028902001,289,20,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      028902101,289,21,1,0,2,1,2,12,0,2,0,0,0,0,2,2,0,2
2019,      028902701,289,27,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      028902801,289,28,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      028902901,289,29,1,2,2,1,2,5,0,2,0,0,0,0,1,2,0,2
2019,      028903101,289,31,1,2,2,1,2,2,0,2,0,0,0,0,1,2,1,2
2019,      028903201,289,32,1,2,2,2,0,0,0,0,0,0,0,0,1,2,1,2
2019,      028903301,289,33,1,0,2,1,1,4,0,2,0,0,0,0,2,2,0,1
2019,      028903401,289,34,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029002001,290,20,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029002101,290,21,1,0,2,2,0,0,0,0,0,0,0,1,1,2,0,0
2019,      029002201,290,22,1,0,2,1,2,8,0,2,0,0,0,0,1,1,0,2
2019,      029002301,290,23,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029002601,290,26,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2
2019,      029003301,290,33,1,0,2,1,2,10,0,2,0,0,0,2,2,2,0,2
2019,      029003401,290,34,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029003501,290,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029003601,290,36,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      029003801,290,38,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      029005001,290,50,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      029005101,290,51,1,0,2,1,2,0,1,2,0,0,0,0,2,2,1,2
2019,      029005201,290,52,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029005301,290,53,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,3
2019,      029005401,290,54,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      029101901,291,19,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029102001,291,20,1,0,2,2,0,0,0,0,0,0,0,2,1,2,0,0
2019,      029102101,291,21,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029102201,291,22,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      029102401,291,24,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      029103401,291,34,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029103501,291,35,1,0,2,2,0,0,0,0,0,0,0,1,2,1,0,0
2019,      029103601,291,36,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029103701,291,37,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2
2019,      029103801,291,38,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      029106201,291,62,1,0,2,1,2,1,0,2,0,0,0,0,2,2,0,2
2019,      029106301,291,63,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      029106401,291,64,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      029106501,291,65,1,2,2,1,2,2,0,2,0,0,0,0,1,2,2,2
2019,      029106601,291,66,1,2,2,1,2,2,0,2,0,0,0,0,1,2,2,5
2019,      029200801,292,8,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029200901,292,9,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029201001,292,10,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029201301,292,13,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      029201401,292,14,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029202301,292,23,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029202501,292,25,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029202601,292,26,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029202701,292,27,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029202801,292,28,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029202901,292,29,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029203001,292,30,1,0,2,1,2,7,0,2,0,0,0,0,2,2,0,2
2019,      029203101,292,31,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029203201,292,32,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029203301,292,33,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029300401,293,4,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029300501,293,5,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029300601,293,6,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029300701,293,7,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029300801,293,8,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      029301201,293,12,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029301301,293,13,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029301401,293,14,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029301501,293,15,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029301601,293,16,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029301801,293,18,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      029301901,293,19,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029302001,293,20,1,0,2,1,2,6,0,2,0,0,0,0,2,2,0,3
2019,      029302101,293,21,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029302201,293,22,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029403301,294,33,1,0,2,1,2,2,0,2,0,0,0,0,1,1,2,2
2019,      029403401,294,34,1,2,2,1,2,1,0,2,0,0,0,0,1,2,0,2
2019,      029403501,294,35,1,0,2,1,2,2,0,2,0,0,0,0,1,1,2,2
2019,      029403601,294,36,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029403701,294,37,1,0,2,1,2,1,0,2,0,0,0,0,2,2,0,2
2019,      029403801,294,38,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      029403901,294,39,1,2,2,1,2,2,0,2,0,0,0,0,2,2,2,2
2019,      029404001,294,40,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      029404101,294,41,1,2,2,1,2,1,6,2,0,0,0,0,2,2,0,4
2019,      029404201,294,42,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      029404401,294,44,1,0,2,1,2,1,1,2,0,0,0,0,1,2,0,2
2019,      029404501,294,45,1,0,2,1,2,2,1,2,0,0,0,0,1,2,0,2
2019,      029404601,294,46,1,0,2,1,2,0,11,2,0,0,0,0,1,1,2,2
2019,      029404701,294,47,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      029404801,294,48,1,2,2,2,0,0,0,0,0,0,0,0,2,1,0,0
2019,      029500801,295,8,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2
2019,      029500901,295,9,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029501001,295,10,1,0,2,1,1,7,0,2,0,0,0,0,1,1,0,1
2019,      029501101,295,11,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      029501201,295,12,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029501301,295,13,1,2,2,1,2,2,0,2,0,0,0,0,1,2,1,4
2019,      029501401,295,14,1,0,2,2,0,0,0,0,0,0,0,2,2,1,0,0
2019,      029501501,295,15,1,0,2,2,0,0,0,0,0,0,0,1,2,1,0,0
2019,      029501601,295,16,1,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0
2019,      029501701,295,17,1,0,2,2,0,0,0,0,0,0,0,0,1,1,1,2
2019,      029502701,295,27,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      029502801,295,28,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      029503001,295,30,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029503101,295,31,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,2
2019,      029600201,296,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029601001,296,10,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      029602001,296,20,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029603301,296,33,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      029604901,296,49,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      029605201,296,52,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029607901,296,79,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      029608601,296,86,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      029610001,296,100,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029611501,296,115,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029703701,297,37,1,0,2,2,0,0,0,0,0,0,0,0,2,2,1,2
2019,      029704701,297,47,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029711601,297,116,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      029716101,297,161,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      029721401,297,214,1,0,2,2,0,0,0,0,0,0,0,0,1,2,1,2
2019,      029723101,297,231,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      029725101,297,251,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029725801,297,258,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,6
2019,      029726301,297,263,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      029726501,297,265,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029800301,298,3,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      029804901,298,49,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      029807601,298,76,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      029809801,298,98,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029809901,298,99,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      029811401,298,114,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,7
2019,      029813201,298,132,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,5
2019,      029815201,298,152,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      029815501,298,155,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      029901501,299,15,1,0,2,2,0,0,0,0,0,0,0,2,2,2,2,2
2019,      029901601,299,16,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      029903601,299,36,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      029905301,299,53,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      029909901,299,99,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      029913501,299,135,1,0,2,2,0,0,0,0,0,0,0,2,2,2,2,2
2019,      029914401,299,144,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      029916001,299,160,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030000901,300,9,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2
2019,      030001801,300,18,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030003601,300,36,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030005301,300,53,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      030006401,300,64,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      030006701,300,67,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      030008801,300,88,1,0,2,2,0,0,0,0,0,0,0,2,2,2,2,3
2019,      030010901,300,109,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      030012001,300,120,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      030103201,301,32,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030104501,301,45,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030104701,301,47,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030105101,301,51,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      030107401,301,74,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      030107701,301,77,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030112201,301,122,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      030112301,301,123,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      030112601,301,126,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      030114101,301,141,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,4
2019,      030201801,302,18,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      030204901,302,49,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      030205101,302,51,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      030207401,302,74,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030209401,302,94,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030215501,302,155,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      030220101,302,201,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030220401,302,204,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,7
2019,      030221601,302,216,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030301401,303,14,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030305701,303,57,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030306301,303,63,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030307601,303,76,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030312101,303,121,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      030315701,303,157,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030318001,303,180,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5
2019,      030318401,303,184,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      030400201,304,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      030400601,304,6,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      030400901,304,9,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
